,0,1
0,Henrik Stenson,1
1,Sam Ryder,2
2,Billy Horschel,3
3,Kevin Streelman,4
4,C.T. Pan,5
5,Kyle Stanley,6
6,Patrick Cantlay,7
7,Adam Scott,8
8,Dustin Johnson,9
9,J.J. Henry,10
10,Gary Woodland,11
11,Jordan Spieth,12
12,Andrew Putnam,12
13,Jason Kokrak,14
14,Brett Stegmaier,15
15,Francesco Molinari,16
16,Corey Conners,17
17,Tony Finau,18
18,Rafa Cabrera Bello,19
19,Jon Rahm,20
20,Michael Thompson,21
21,Blayne Barber,22
22,Justin Rose,23
23,Scott Piercy,24
24,Tyler Duncan,25
25,Bryson DeChambeau,25
26,Russell Knox,27
27,Cameron Percy,28
28,Rickie Fowler,29
29,J.J. Spaun,30
30,Keith Mitchell,31
31,Tommy Fleetwood,32
32,Charles Howell III,33
33,Hideki Matsuyama,34
34,Brendan Steele,35
35,Keegan Bradley,36
36,Patton Kizzire,37
37,Hudson Swafford,38
38,Hunter Mahan,39
39,David Hearn,40
40,Emiliano Grillo,41
41,Joel Dahmen,42
42,Aaron Wise,43
43,Ryan Moore,44
44,Russell Henley,45
45,Justin Thomas,45
46,Chez Reavie,47
47,Shane Lowry,48
48,Stewart Cink,49
49,Bronson Burgoon,50
50,Luke List,51
51,J.T. Poston,52
52,James Hahn,53
53,Brooks Koepka,54
54,Chris Kirk,55
55,Ryan Armour,56
56,Bubba Watson,57
57,Nate Lashley,58
58,Jonathan Byrd,59
59,Denny McCarthy,60
60,Nicholas Lindheim,61
61,Adam Hadwin,61
62,Byeong Hun An,63
63,Nick Watney,64
64,Beau Hossler,65
65,Webb Simpson,66
66,Adam Schenk,67
67,Peter Uihlein,68
68,Johnson Wagner,69
69,Fabián Gómez,70
70,Rory Sabbatini,71
71,Paul Casey,72
72,Harold Varner III,73
73,Pat Perez,74
74,Chesson Hadley,75
75,Nick Taylor,76
76,Brian Harman,77
77,William McGirt,77
78,Shawn Stefani,79
79,Zach Johnson,80
80,Lanto Griffin,81
81,Tiger Woods,82
82,Lucas Glover,83
83,Brian Stuard,83
84,Stephan Jaeger,85
85,Branden Grace,86
86,Tom Lovelady,87
87,Xinjun Zhang,88
88,Vaughn Taylor,89
89,Ian Poulter,90
90,Richy Werenski,91
91,Daniel Berger,92
92,Kevin Tway,93
93,Matt Kuchar,94
94,Brice Garnett,95
95,Marc Leishman,96
96,Steve Wheatcroft,97
97,Charley Hoffman,98
98,Kevin Chappell,99
99,Austin Cook,100
100,Abraham Ancer,101
101,Matt Jones,101
102,Zac Blair,103
103,Tyrrell Hatton,104
104,Martin Flores,105
105,Rory McIlroy,106
106,Conrad Shindler,107
107,Ryan Blaum,108
108,Mackenzie Hughes,109
109,Martin Laird,110
110,John Huh,111
111,Louis Oosthuizen,112
112,Brandon Harkins,113
113,Patrick Rodgers,114
114,Scott Brown,114
115,Andrew Landry,116
116,Scott Stallings,117
117,Ryan Palmer,118
118,Xander Schauffele,119
119,Chad Campbell,120
120,Cameron Tringale,121
121,Kevin Kisner,122
122,Trey Mullinax,122
123,Jason Day,124
124,Robert Garrigus,124
125,J.B. Holmes,126
126,Tyrone Van Aswegen,127
127,Seamus Power,128
128,Jhonattan Vegas,128
129,Troy Merritt,130
130,Danny Lee,131
131,Brandt Snedeker,132
132,Sam Saunders,133
133,Ben Silverman,134
134,Robert Streb,135
135,Alex Noren,136
136,Ben Crane,137
137,Phil Mickelson,137
138,Ethan Tracy,139
139,Bill Haas,140
140,Anirban Lahiri,141
141,Kevin Na,142
142,Jamie Lovemark,143
